customer_id,email,phone,credit_score,annual_income,utilization_rate,late_payments_12m,tenure_months,savings_balance,channel,avg_txn_amount_3m,shap__credit_score,shap__annual_income,shap__utilization_rate,shap__late_payments_12m,shap__tenure_months,shap__savings_balance,shap__channel,shap__avg_txn_amount_3m,p_apply,decile,exp_expected_value,exp_1_feature,exp_1_contribution,exp_1_value,exp_2_feature,exp_2_contribution,exp_2_value,exp_3_feature,exp_3_contribution,exp_3_value,exp_4_feature,exp_4_contribution,exp_4_value,exp_5_feature,exp_5_contribution,exp_5_value
103356,cust103356@example.com,+1-555-687-5142,792.0,46129.0,0.27944357537997816,0,9,4184.0,app,16.87,1.8734734014786925,-0.1760345516672327,0.12374942330025192,0.058159876254273705,-0.017451488490429424,0.010777336794528067,0.029316262144332274,-0.010193534277467386,0.9138153993715566,10,0.46934034075694847,credit_score,1.8734734014786925,792.0,annual_income,-0.1760345516672327,46129.0,utilization_rate,0.12374942330025192,0.27944357537997816,late_payments_12m,0.058159876254273705,0,channel,0.029316262144332274,app
102041,cust102041@example.com,+1-555-144-3116,781.0,55180.0,0.24418208201952726,0,203,3186.0,app,1.0,1.8077566786070685,-0.11984166345668595,0.17669185465708606,0.06649770334373935,0.024428908050909914,-0.03127417913335291,0.032057928875965286,-0.07122079788945057,0.9132862404636225,10,0.46934034075694847,credit_score,1.8077566786070685,781.0,utilization_rate,0.17669185465708606,0.24418208201952726,annual_income,-0.11984166345668595,55180.0,avg_txn_amount_3m,-0.07122079788945057,1.0,late_payments_12m,0.06649770334373935,0
102165,cust102165@example.com,+1-555-409-9673,791.0,44165.0,0.07760925392554105,0,117,10010.0,branch,73.03,1.8148637340660414,-0.16700416549344885,0.20847605442392342,0.06366007966796489,-0.006957946134013646,0.006367462255673847,-0.04949412419140584,0.014338483743340695,0.9132191507647996,10,0.46934034075694847,credit_score,1.8148637340660414,791.0,utilization_rate,0.20847605442392342,0.07760925392554105,annual_income,-0.16700416549344885,44165.0,late_payments_12m,0.06366007966796489,0,channel,-0.04949412419140584,branch
104636,cust104636@example.com,+1-555-219-4982,791.0,77197.0,0.6370006635118806,0,199,9744.0,app,38.2,1.8186863689713377,0.152075606517612,-0.21967794349426376,0.0508630635806214,0.03748758471121552,0.010405609853454352,0.028370900486274008,0.0007974547871427114,0.9128029066915284,10,0.46934034075694847,credit_score,1.8186863689713377,791.0,utilization_rate,-0.21967794349426376,0.6370006635118806,annual_income,0.152075606517612,77197.0,late_payments_12m,0.0508630635806214,0,tenure_months,0.03748758471121552,199
104438,cust104438@example.com,+1-555-114-7957,771.0,78337.0,0.5191120469371653,0,219,1585.0,web,80.37,1.6541084697650368,0.19528865716525207,-0.15892485700195297,0.04909921449794772,0.05845953057735669,0.013963144110863258,0.028022371776224925,0.01767599028047456,0.911091279801635,10,0.46934034075694847,credit_score,1.6541084697650368,771.0,annual_income,0.19528865716525207,78337.0,utilization_rate,-0.15892485700195297,0.5191120469371653,tenure_months,0.05845953057735669,219,late_payments_12m,0.04909921449794772,0
101704,cust101704@example.com,+1-555-889-1577,787.0,42034.0,0.07360418801449826,1,17,3830.0,app,37.57,1.9266351913953226,-0.18867293210870367,0.20510472795521625,-0.1216868696830196,0.0030516389074269753,-0.0025629263697201574,0.02347261026140008,0.01154962794342474,0.9110263375526217,10,0.46934034075694847,credit_score,1.9266351913953226,787.0,utilization_rate,0.20510472795521625,0.07360418801449826,annual_income,-0.18867293210870367,42034.0,late_payments_12m,-0.1216868696830196,1,channel,0.02347261026140008,app
105962,cust105962@example.com,+1-555-566-5716,770.0,92925.0,0.3897374140140775,0,131,6797.0,web,20.38,1.6376617750120201,0.29058073094804415,-0.12601935898565392,0.039967876880067706,-0.0006413084914514309,0.006518740619401503,0.024372235653810113,-0.016043106752799387,0.9109863289802631,10,0.46934034075694847,credit_score,1.6376617750120201,770.0,annual_income,0.29058073094804415,92925.0,utilization_rate,-0.12601935898565392,0.3897374140140775,late_payments_12m,0.039967876880067706,0,channel,0.024372235653810113,web
104218,cust104218@example.com,+1-555-267-9143,777.0,78450.0,0.41875160706482795,0,130,2417.0,app,78.06,1.7447867200974794,0.18906584272810517,-0.1427463949655498,0.036500560865956766,-0.00315901469833467,-0.02511115521176331,0.03691995761510168,0.019796995125871828,0.9109584240467857,10,0.46934034075694847,credit_score,1.7447867200974794,777.0,annual_income,0.18906584272810517,78450.0,utilization_rate,-0.1427463949655498,0.41875160706482795,channel,0.03691995761510168,app,late_payments_12m,0.036500560865956766,0
103146,cust103146@example.com,+1-555-622-1654,779.0,33117.0,0.06080446876930139,0,111,10818.0,web,41.23,1.8101427560634629,-0.2255822102147632,0.21837134354762347,0.06553270057970187,-0.009263503566004682,-0.014565447729998446,-0.008144404921387932,0.012843923561095644,0.9104119703287529,10,0.46934034075694847,credit_score,1.8101427560634629,779.0,annual_income,-0.2255822102147632,33117.0,utilization_rate,0.21837134354762347,0.06080446876930139,late_payments_12m,0.06553270057970187,0,savings_balance,-0.014565447729998446,10818.0
105051,cust105051@example.com,+1-555-621-6547,820.0,72876.0,0.4730846508842037,1,106,14304.0,branch,117.9,1.9380788833510059,0.10756641824442068,-0.1393294042807491,-0.06628095858109516,0.0005722538384547394,0.011024852530681434,-0.05745010553134803,0.04751646556272782,0.9097871461390078,10,0.46934034075694847,credit_score,1.9380788833510059,820.0,utilization_rate,-0.1393294042807491,0.4730846508842037,annual_income,0.10756641824442068,72876.0,late_payments_12m,-0.06628095858109516,1,channel,-0.05745010553134803,branch
103009,cust103009@example.com,+1-555-300-6134,794.0,79591.0,0.6616595373508571,0,59,4008.0,app,45.26,1.8620766761555605,0.19854075665388735,-0.24244854861526877,0.025557737539857767,-0.04684370290713741,0.0018694041346951763,0.03889289767401761,0.0025356162274225514,0.9096625150080607,10,0.46934034075694847,credit_score,1.8620766761555605,794.0,utilization_rate,-0.24244854861526877,0.6616595373508571,annual_income,0.19854075665388735,79591.0,tenure_months,-0.04684370290713741,59,channel,0.03889289767401761,app
103808,cust103808@example.com,+1-555-497-1851,761.0,97411.0,0.11299028726664355,1,188,23956.0,web,66.81,1.3630774254173148,0.3133714453711212,0.17875823738350965,-0.11675044091842393,0.04754623552034278,0.01435835998816225,0.023011393005946484,0.016044582752296074,0.9095997454419389,10,0.46934034075694847,credit_score,1.3630774254173148,761.0,annual_income,0.3133714453711212,97411.0,utilization_rate,0.17875823738350965,0.11299028726664355,late_payments_12m,-0.11675044091842393,1,tenure_months,0.04754623552034278,188
103312,cust103312@example.com,+1-555-811-6449,758.0,92618.0,0.2284952374161418,0,217,1789.0,web,61.29,1.2396734939878686,0.27483305891651333,0.1751657445322572,0.05438795495695013,0.05183723819847957,0.01050408980820929,0.01427926125151517,0.016901282310072686,0.9094487340857779,10,0.46934034075694847,credit_score,1.2396734939878686,758.0,annual_income,0.27483305891651333,92618.0,utilization_rate,0.1751657445322572,0.2284952374161418,late_payments_12m,0.05438795495695013,0,tenure_months,0.05183723819847957,217
104811,cust104811@example.com,+1-555-646-8028,792.0,15000.0,0.15149518051755942,0,138,2967.0,call_center,81.4,1.8029427974549426,-0.17471719347699938,0.21809448746251106,0.07051144146526513,0.011874327456205647,-0.026690484576696503,-0.09126238531750178,0.024593572847106133,0.9092644631945342,10,0.46934034075694847,credit_score,1.8029427974549426,792.0,utilization_rate,0.21809448746251106,0.15149518051755942,annual_income,-0.17471719347699938,15000.0,channel,-0.09126238531750178,call_center,late_payments_12m,0.07051144146526513,0
101881,cust101881@example.com,+1-555-834-2618,807.0,68846.0,0.6427874824612769,0,164,36927.0,app,22.27,1.8631022468495784,0.07369390063512636,-0.2171503475917255,0.05208016885209854,0.04141932063384002,0.007991207157335662,0.025260017372309884,-0.014669070185107479,0.9089654338325194,10,0.46934034075694847,credit_score,1.8631022468495784,807.0,utilization_rate,-0.2171503475917255,0.6427874824612769,annual_income,0.07369390063512636,68846.0,late_payments_12m,0.05208016885209854,0,tenure_months,0.04141932063384002,164
104400,cust104400@example.com,+1-555-697-7209,777.0,108404.0,0.4866672955430761,1,144,16087.0,branch,17.84,1.767003530935981,0.33122864768713844,-0.15190468632731102,-0.08719675782043278,-0.004339748996337905,0.011311147923621914,-0.03517381930560235,-0.010439767347672149,0.9080311613645449,10,0.46934034075694847,credit_score,1.767003530935981,777.0,annual_income,0.33122864768713844,108404.0,utilization_rate,-0.15190468632731102,0.4866672955430761,late_payments_12m,-0.08719675782043278,1,channel,-0.03517381930560235,branch
100695,cust100695@example.com,+1-555-382-7245,756.0,91993.0,0.10588868782619457,0,231,9098.0,app,61.93,1.2128296938700818,0.26013257559691216,0.19292202402559552,0.058945417101276265,0.04882686056087621,0.005313262020760882,0.02437799367705961,0.016862064689929124,0.9080078880629819,10,0.46934034075694847,credit_score,1.2128296938700818,756.0,annual_income,0.26013257559691216,91993.0,utilization_rate,0.19292202402559552,0.10588868782619457,late_payments_12m,0.058945417101276265,0,tenure_months,0.04882686056087621,231
101319,cust101319@example.com,+1-555-413-1212,792.0,75612.0,0.450958301676927,0,88,1662.0,web,34.95,1.8391973190482986,0.09804023470653954,-0.1408850972926654,0.033651647605542526,-0.035279008088270836,0.004145068491452894,0.017006454818310725,-0.00117260662311575,0.9075469500989979,10,0.46934034075694847,credit_score,1.8391973190482986,792.0,utilization_rate,-0.1408850972926654,0.450958301676927,annual_income,0.09804023470653954,75612.0,tenure_months,-0.035279008088270836,88,late_payments_12m,0.033651647605542526,0
103222,cust103222@example.com,+1-555-911-7953,760.0,111063.0,0.16380002159814286,0,175,1332.0,branch,14.03,1.2674716713018441,0.3113078387452887,0.1775909081086211,0.05508340968894603,0.03207600305635194,0.00253674837820231,-0.008039473650276333,-0.030306842047477103,0.9069593050855255,10,0.46934034075694847,credit_score,1.2674716713018441,760.0,annual_income,0.3113078387452887,111063.0,utilization_rate,0.1775909081086211,0.16380002159814286,late_payments_12m,0.05508340968894603,0,tenure_months,0.03207600305635194,175
101760,cust101760@example.com,+1-555-737-5782,773.0,48651.0,0.2130560226220117,0,27,1828.0,app,59.55,1.7217143259886454,-0.16812973279318918,0.2042595129678627,0.057918817661373974,-0.03185418387284724,-0.00498370823698375,0.023972474233220808,0.0027190433550659484,0.9067816329547685,10,0.46934034075694847,credit_score,1.7217143259886454,773.0,utilization_rate,0.2042595129678627,0.2130560226220117,annual_income,-0.16812973279318918,48651.0,late_payments_12m,0.057918817661373974,0,tenure_months,-0.03185418387284724,27
105325,cust105325@example.com,+1-555-441-4810,779.0,69262.0,0.4923103717285562,0,4,6110.0,web,36.99,1.8918672240488832,0.06598729679174983,-0.15551498219196316,0.029752060307629197,-0.05227313225002447,0.0094781573342338,0.007143866322005678,0.00010395528597470591,0.9060119446466042,10,0.46934034075694847,credit_score,1.8918672240488832,779.0,utilization_rate,-0.15551498219196316,0.4923103717285562,annual_income,0.06598729679174983,69262.0,tenure_months,-0.05227313225002447,4,late_payments_12m,0.029752060307629197,0
102096,cust102096@example.com,+1-555-126-5703,771.0,23501.0,0.04072158268016271,0,203,11492.0,app,59.23,1.661196002926482,-0.22209272838548827,0.21568637005644392,0.06994158324617834,0.033778683498932184,-0.012186389667824598,0.03157673532302743,0.018197952875128424,0.9059739388659935,10,0.46934034075694847,credit_score,1.661196002926482,771.0,annual_income,-0.22209272838548827,23501.0,utilization_rate,0.21568637005644392,0.04072158268016271,late_payments_12m,0.06994158324617834,0,tenure_months,0.033778683498932184,203
102517,cust102517@example.com,+1-555-514-5440,804.0,60607.0,0.15080767657310265,1,149,3084.0,web,49.01,1.8974606946434427,-0.11412481747752919,0.1953426066882907,-0.13377486134896832,-0.010260139405198265,-0.04326049631232322,0.0006984001564129668,0.003988043472350272,0.9059714872547239,10,0.46934034075694847,credit_score,1.8974606946434427,804.0,utilization_rate,0.1953426066882907,0.15080767657310265,late_payments_12m,-0.13377486134896832,1,annual_income,-0.11412481747752919,60607.0,savings_balance,-0.04326049631232322,3084.0
103506,cust103506@example.com,+1-555-161-8719,774.0,96228.0,0.5512267111245204,0,66,5349.0,app,26.26,1.6982001395138748,0.26832639599619196,-0.19463399611016888,0.027049720127235846,-0.044083263360902604,0.007068064438847606,0.03072132872585019,0.0027203706775783005,0.9059117821576991,10,0.46934034075694847,credit_score,1.6982001395138748,774.0,annual_income,0.26832639599619196,96228.0,utilization_rate,-0.19463399611016888,0.5512267111245204,tenure_months,-0.044083263360902604,66,channel,0.03072132872585019,app
102708,cust102708@example.com,+1-555-959-7690,796.0,24049.0,0.10739870111539589,0,38,21389.0,web,41.01,1.8288315230291239,-0.24567908668744068,0.234391027060283,0.060117937637262094,-0.06058295312594657,-0.038522046234337255,-0.011775800305982152,0.02175014572220439,0.905327319878887,10,0.46934034075694847,credit_score,1.8288315230291239,796.0,annual_income,-0.24567908668744068,24049.0,utilization_rate,0.234391027060283,0.10739870111539589,tenure_months,-0.06058295312594657,38,late_payments_12m,0.060117937637262094,0
100954,cust100954@example.com,+1-555-647-7454,769.0,55901.0,0.17540262115629843,0,71,7943.0,web,104.78,1.6474031571063115,-0.11362070674246966,0.20106822412785058,0.06452425219523535,-0.03382439355584127,0.007093280396394803,-0.006137921231993018,0.018158914089937864,0.9049954513988616,10,0.46934034075694847,credit_score,1.6474031571063115,769.0,utilization_rate,0.20106822412785058,0.17540262115629843,annual_income,-0.11362070674246966,55901.0,late_payments_12m,0.06452425219523535,0,tenure_months,-0.03382439355584127,71
105763,cust105763@example.com,+1-555-367-6954,760.0,90664.0,0.26626690930185326,0,169,1444.0,web,29.51,1.2658404025792793,0.27060408256176194,0.12336740852758442,0.05438795495695013,0.03228744877724,0.013699128585081306,0.016202824921343836,-0.005170160822150405,0.9038330943512334,10,0.46934034075694847,credit_score,1.2658404025792793,760.0,annual_income,0.27060408256176194,90664.0,utilization_rate,0.12336740852758442,0.26626690930185326,late_payments_12m,0.05438795495695013,0,tenure_months,0.03228744877724,169
101177,cust101177@example.com,+1-555-747-7158,817.0,77293.0,0.6302398003928231,1,95,3457.0,branch,87.41,1.9304379041214659,0.20931892701264915,-0.22719645644878542,-0.06858475709740589,-0.022957508285113056,-0.028198497934848847,-0.05219179439744073,0.02128480448182169,0.9030211412979079,10,0.46934034075694847,credit_score,1.9304379041214659,817.0,utilization_rate,-0.22719645644878542,0.6302398003928231,annual_income,0.20931892701264915,77293.0,late_payments_12m,-0.06858475709740589,1,channel,-0.05219179439744073,branch
100134,cust100134@example.com,+1-555-572-4702,773.0,74576.0,0.23521427377825704,0,182,3891.0,branch,1.0,1.587755685302933,0.07881888103209833,0.17385690159633524,0.042025472136840124,0.013028698415943374,-0.01389547672973544,-0.038330490055770335,-0.09129924041532445,0.9021460860231391,10,0.46934034075694847,credit_score,1.587755685302933,773.0,utilization_rate,0.17385690159633524,0.23521427377825704,avg_txn_amount_3m,-0.09129924041532445,1.0,annual_income,0.07881888103209833,74576.0,late_payments_12m,0.042025472136840124,0
104179,cust104179@example.com,+1-555-549-4926,767.0,90669.0,0.3281272335283646,0,86,4025.0,app,98.71,1.5210581343754759,0.2727493500568962,-0.09527855590805477,0.04331942019456752,-0.03568350913536303,0.003390890240938032,0.03390495836489539,0.007468749131029898,0.902055033653121,10,0.46934034075694847,credit_score,1.5210581343754759,767.0,annual_income,0.2727493500568962,90669.0,utilization_rate,-0.09527855590805477,0.3281272335283646,late_payments_12m,0.04331942019456752,0,tenure_months,-0.03568350913536303,86
100986,cust100986@example.com,+1-555-628-3387,791.0,73694.0,0.5570475109663694,2,110,4633.0,web,14.35,1.9358652622908725,0.11700927614205318,-0.13846529320281334,-0.16599399900183176,0.0035880334856318342,0.003147732706949115,0.011426237920177204,-0.021093320118425723,0.9015728590935119,10,0.46934034075694847,credit_score,1.9358652622908725,791.0,late_payments_12m,-0.16599399900183176,2,utilization_rate,-0.13846529320281334,0.5570475109663694,annual_income,0.11700927614205318,73694.0,avg_txn_amount_3m,-0.021093320118425723,14.35
101748,cust101748@example.com,+1-555-984-6651,799.0,67220.0,0.5784044022965085,0,136,1718.0,app,47.4,1.8687438104381264,-0.0006811728093298349,-0.21835229748008866,0.04731295746750671,0.01101222752416784,0.0013754123110816664,0.028715555751834095,0.003483283307674925,0.9012285343877833,10,0.46934034075694847,credit_score,1.8687438104381264,799.0,utilization_rate,-0.21835229748008866,0.5784044022965085,late_payments_12m,0.04731295746750671,0,channel,0.028715555751834095,app,tenure_months,0.01101222752416784,136
105794,cust105794@example.com,+1-555-523-4910,767.0,50428.0,0.055522200927679156,0,4,4045.0,app,30.29,1.5653182081372494,-0.15574092724553001,0.2224589382647623,0.06812984828192109,-0.021360478971211582,0.0081263222722876,0.03178544899091489,0.015232878793902492,0.900544617045835,10,0.46934034075694847,credit_score,1.5653182081372494,767.0,utilization_rate,0.2224589382647623,0.055522200927679156,annual_income,-0.15574092724553001,50428.0,late_payments_12m,0.06812984828192109,0,channel,0.03178544899091489,app
102489,cust102489@example.com,+1-555-660-6882,774.0,61076.0,0.22530677144006134,1,213,7376.0,web,46.98,1.6818549269326344,-0.10248722436673546,0.2015280639919039,-0.11892515635147968,0.036632948810759625,0.007172278004538987,0.002013150491870632,0.009834852620754753,0.8990727669430244,10,0.46934034075694847,credit_score,1.6818549269326344,774.0,utilization_rate,0.2015280639919039,0.22530677144006134,late_payments_12m,-0.11892515635147968,1,annual_income,-0.10248722436673546,61076.0,tenure_months,0.036632948810759625,213
105129,cust105129@example.com,+1-555-916-6586,761.0,93093.0,0.20054419206002724,1,33,10417.0,branch,22.68,1.3954741732149645,0.28830195664658814,0.18443192236642958,-0.10154952171560244,-0.03294759812079305,0.004335518026640778,-0.0237670892937322,0.001193476300401682,0.8988774153480993,10,0.46934034075694847,credit_score,1.3954741732149645,761.0,annual_income,0.28830195664658814,93093.0,utilization_rate,0.18443192236642958,0.20054419206002724,late_payments_12m,-0.10154952171560244,1,tenure_months,-0.03294759812079305,33
105522,cust105522@example.com,+1-555-251-2281,790.0,72260.0,0.3814982942565058,2,36,2972.0,branch,63.09,1.9466275120861198,0.09815216995221453,-0.12022423105163706,-0.12993772826373579,-0.01089044381946261,-0.03774265465011452,-0.0469533729574394,0.011336452533984517,0.8984124291503606,10,0.46934034075694847,credit_score,1.9466275120861198,790.0,late_payments_12m,-0.12993772826373579,2,utilization_rate,-0.12022423105163706,0.3814982942565058,annual_income,0.09815216995221453,72260.0,channel,-0.0469533729574394,branch
103377,cust103377@example.com,+1-555-198-4233,757.0,77467.0,0.15990240791136673,0,13,9968.0,app,54.63,1.2928631353808735,0.17089697274720878,0.20226937654691463,0.04895933886188304,-0.05527720515566692,0.009806651305778442,0.03130314759401016,0.007769868329004325,0.8982501850508674,10,0.46934034075694847,credit_score,1.2928631353808735,757.0,utilization_rate,0.20226937654691463,0.15990240791136673,annual_income,0.17089697274720878,77467.0,tenure_months,-0.05527720515566692,13,late_payments_12m,0.04895933886188304,0
105992,cust105992@example.com,+1-555-280-8205,776.0,80187.0,0.36152982344947415,0,137,6066.0,branch,82.34,1.6454311231415468,0.18359365267548747,-0.14023891184504658,0.03843553582374452,0.010614137922920748,0.003489248033683912,-0.05702151577740621,0.015672320133538746,0.8974600318497489,10,0.46934034075694847,credit_score,1.6454311231415468,776.0,annual_income,0.18359365267548747,80187.0,utilization_rate,-0.14023891184504658,0.36152982344947415,channel,-0.05702151577740621,branch,late_payments_12m,0.03843553582374452,0
101685,cust101685@example.com,+1-555-151-7843,775.0,125088.0,0.4432433450794651,0,71,7571.0,branch,53.1,1.6545526529712087,0.2881438209970364,-0.17544278037597316,0.031818690172640315,-0.049066729444739325,-0.0031378866347862655,-0.05116454902296851,0.0027397755153236465,0.8973189079701791,10,0.46934034075694847,credit_score,1.6545526529712087,775.0,annual_income,0.2881438209970364,125088.0,utilization_rate,-0.17544278037597316,0.4432433450794651,channel,-0.05116454902296851,branch,tenure_months,-0.049066729444739325,71
100072,cust100072@example.com,+1-555-413-4479,840.0,54825.0,0.3652466002419598,0,126,10019.0,app,61.61,1.8628060425823656,-0.15597650966131946,-0.1517513999512745,0.05992136737870071,-0.001960799534160383,0.007492893510313597,0.026475057820635323,0.005876860983298069,0.8930445288773372,10,0.46934034075694847,credit_score,1.8628060425823656,840.0,annual_income,-0.15597650966131946,54825.0,utilization_rate,-0.1517513999512745,0.3652466002419598,late_payments_12m,0.05992136737870071,0,channel,0.026475057820635323,app
104527,cust104527@example.com,+1-555-615-6318,771.0,72720.0,0.43993418588698635,0,122,3897.0,app,69.55,1.6631915627837275,0.0737211706983896,-0.15974290113280024,0.03632439389363861,-0.006812214891246327,-0.0028735363607908524,0.03565913994870071,0.010810767344985487,0.8927954422970704,10,0.46934034075694847,credit_score,1.6631915627837275,771.0,utilization_rate,-0.15974290113280024,0.43993418588698635,annual_income,0.0737211706983896,72720.0,late_payments_12m,0.03632439389363861,0,channel,0.03565913994870071,app
100746,cust100746@example.com,+1-555-197-6951,765.0,66753.0,0.1889607616693308,0,136,14333.0,app,24.72,1.3614135305140285,-0.0072617545667781475,0.1757867879854098,0.06770653888698988,0.018710634471170957,0.012700762234325223,0.02350629688114504,-0.006510512439461259,0.8923902831134483,10,0.46934034075694847,credit_score,1.3614135305140285,765.0,utilization_rate,0.1757867879854098,0.1889607616693308,late_payments_12m,0.06770653888698988,0,channel,0.02350629688114504,app,tenure_months,0.018710634471170957,136
100602,cust100602@example.com,+1-555-122-5293,779.0,35614.0,0.2629935015939933,1,91,15298.0,app,39.84,1.874783706312389,-0.25528841522257684,0.16659179989084308,-0.14177608625491372,-0.024961713108503866,-0.01331482061637702,0.025244810846146267,0.008296499109668592,0.8917667630163968,10,0.46934034075694847,credit_score,1.874783706312389,779.0,annual_income,-0.25528841522257684,35614.0,utilization_rate,0.16659179989084308,0.2629935015939933,late_payments_12m,-0.14177608625491372,1,channel,0.025244810846146267,app
100768,cust100768@example.com,+1-555-631-8012,767.0,45386.0,0.061808466729009554,0,166,2174.0,web,122.55,1.4821312098065587,-0.17060656808429106,0.2016830795159125,0.08065087484891727,0.0324804055297951,-0.011764303621260254,0.0016241288439207738,0.019111216249324246,0.8913543505139883,10,0.46934034075694847,credit_score,1.4821312098065587,767.0,utilization_rate,0.2016830795159125,0.061808466729009554,annual_income,-0.17060656808429106,45386.0,late_payments_12m,0.08065087484891727,0,tenure_months,0.0324804055297951,166
103694,cust103694@example.com,+1-555-902-1085,763.0,59484.0,0.09371509163180776,0,234,5221.0,app,66.23,1.3532253194564567,-0.107371499639144,0.2012084513771088,0.07511637774277409,0.04673331708706017,0.007939111964653672,0.02326931946816979,0.012089375025336194,0.8890969721646843,10,0.46934034075694847,credit_score,1.3532253194564567,763.0,utilization_rate,0.2012084513771088,0.09371509163180776,annual_income,-0.107371499639144,59484.0,late_payments_12m,0.07511637774277409,0,tenure_months,0.04673331708706017,234
104590,cust104590@example.com,+1-555-657-2870,778.0,75461.0,0.4300162055784881,1,230,32787.0,branch,18.12,1.7778990156032444,0.12339696907225448,-0.16146161943507595,-0.10851074537151713,0.022660311453202565,0.007193267507711178,-0.04698812163534177,-0.00859770074360126,0.8884426923337464,10,0.46934034075694847,credit_score,1.7778990156032444,778.0,utilization_rate,-0.16146161943507595,0.4300162055784881,annual_income,0.12339696907225448,75461.0,late_payments_12m,-0.10851074537151713,1,channel,-0.04698812163534177,branch
104113,cust104113@example.com,+1-555-624-1596,772.0,77572.0,0.3247514258207547,0,144,3058.0,branch,4.43,1.6183413703280212,0.17400487555441466,-0.10283442242510298,0.039126277658060066,0.004025176039222491,-0.03783046817284779,-0.053786449733062035,-0.037556052974971506,0.8882342804713289,10,0.46934034075694847,credit_score,1.6183413703280212,772.0,annual_income,0.17400487555441466,77572.0,utilization_rate,-0.10283442242510298,0.3247514258207547,channel,-0.053786449733062035,branch,late_payments_12m,0.039126277658060066,0
105991,cust105991@example.com,+1-555-871-1364,798.0,39293.0,0.2968432699445632,1,191,8453.0,web,93.59,1.8571115963761915,-0.22180805327872954,0.05294181598359022,-0.1394264249953376,0.019023249395128772,0.0057967807400928235,0.008064629672199453,0.016428798726573365,0.8877012707303701,10,0.46934034075694847,credit_score,1.8571115963761915,798.0,annual_income,-0.22180805327872954,39293.0,late_payments_12m,-0.1394264249953376,1,utilization_rate,0.05294181598359022,0.2968432699445632,tenure_months,0.019023249395128772,191
101393,cust101393@example.com,+1-555-901-5953,762.0,87991.0,0.2596976032586051,1,170,17118.0,web,1.0,1.3386855989289894,0.28315631218412785,0.13154120522167506,-0.11883338643022848,0.03006461954568051,0.008012185177756582,0.011013634398663128,-0.08634534350577629,0.8876177484550691,10,0.46934034075694847,credit_score,1.3386855989289894,762.0,annual_income,0.28315631218412785,87991.0,utilization_rate,0.13154120522167506,0.2596976032586051,late_payments_12m,-0.11883338643022848,1,avg_txn_amount_3m,-0.08634534350577629,1.0
104507,cust104507@example.com,+1-555-654-3520,772.0,46046.0,0.2952148315077693,0,113,3459.0,app,29.54,1.636188175483147,-0.18170071149341604,0.06977488901353696,0.06366694744862811,-0.00782411598447897,-0.02117669879414443,0.03064255588465198,0.007008879863805708,0.8875464152333659,10,0.46934034075694847,credit_score,1.636188175483147,772.0,annual_income,-0.18170071149341604,46046.0,utilization_rate,0.06977488901353696,0.2952148315077693,late_payments_12m,0.06366694744862811,0,channel,0.03064255588465198,app
100947,cust100947@example.com,+1-555-933-6290,803.0,54249.0,0.49878937023185993,0,95,14158.0,app,32.24,1.8541124679238183,-0.15443319203308692,-0.17134555619360256,0.05698273623001045,-0.03561859163612937,0.011889237535005915,0.02416696431159922,0.00828442904504639,0.8872925111938097,10,0.46934034075694847,credit_score,1.8541124679238183,803.0,utilization_rate,-0.17134555619360256,0.49878937023185993,annual_income,-0.15443319203308692,54249.0,late_payments_12m,0.05698273623001045,0,tenure_months,-0.03561859163612937,95
105004,cust105004@example.com,+1-555-618-8615,766.0,72586.0,0.017430941733305796,1,101,12718.0,web,59.15,1.4490418836979544,0.08477885443591784,0.16206050389275595,-0.11791433466641599,-0.016869351104930853,0.01356167206808598,0.002712833968660281,0.012455073548496164,0.8868706688499288,10,0.46934034075694847,credit_score,1.4490418836979544,766.0,utilization_rate,0.16206050389275595,0.017430941733305796,late_payments_12m,-0.11791433466641599,1,annual_income,0.08477885443591784,72586.0,tenure_months,-0.016869351104930853,101
102135,cust102135@example.com,+1-555-307-5952,806.0,50106.0,0.3033622640734007,1,233,21070.0,web,42.03,1.8391349115561442,-0.22418484400098962,0.04859998431290299,-0.14126413108795408,0.03691155254547564,0.004589811824395914,0.0057859918107826605,0.008376892109372262,0.8856735533866269,10,0.46934034075694847,credit_score,1.8391349115561442,806.0,annual_income,-0.22418484400098962,50106.0,late_payments_12m,-0.14126413108795408,1,utilization_rate,0.04859998431290299,0.3033622640734007,tenure_months,0.03691155254547564,233
103809,cust103809@example.com,+1-555-249-1273,767.0,47880.0,0.06288607250537782,0,62,16952.0,call_center,59.93,1.5016424162179374,-0.14559913135363026,0.2137323183268419,0.06560288377473321,-0.03221865303315176,0.020802222984869938,-0.06947193664184943,0.005118790602228255,0.8838032147396685,10,0.46934034075694847,credit_score,1.5016424162179374,767.0,utilization_rate,0.2137323183268419,0.06288607250537782,annual_income,-0.14559913135363026,47880.0,channel,-0.06947193664184943,call_center,late_payments_12m,0.06560288377473321,0
101342,cust101342@example.com,+1-555-104-1290,765.0,56488.0,0.20877776441389467,0,133,22427.0,call_center,29.02,1.3717538250343273,-0.0895955910265557,0.19094670622569257,0.07892640481875958,0.01891622896880501,0.026134317720686324,-0.05574156730605535,0.010610937774255558,0.8830144975931482,10,0.46934034075694847,credit_score,1.3717538250343273,765.0,utilization_rate,0.19094670622569257,0.20877776441389467,annual_income,-0.0895955910265557,56488.0,late_payments_12m,0.07892640481875958,0,channel,-0.05574156730605535,call_center
